,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
779,214169305,Túi Vải Canvas Đeo Chéo Unisex Nhiều Ngăn Size A4 Đựng Vừa Tất Cả Các Loại Tạp Chí Sách Vở Nhiều Màu NB-016,  NB-016   Túi Vải Canvas Đeo Chéo Unisex Nhiều Ngăn Size A4 Đựng Vừa Tất Cả Các Loại Tạp Chí Sách Vở Nhiều Màu   Thông tin sản phẩm:   • Chất liệu canvas   • Kích cỡ: 55x27cm   • Trọng lượng 0....,92000,92000,dropship,OEM,0,0.0,0,False,BCB VIỆT NAM,249,9,0,False,Túi đeo chéo nam,0
780,20281289,Túi đeo chéo nam da tổng hợp,Phụ kiện cho nam giới là một khái niệm rộng lớn mà trong đó phần đông chỉ chú ý đến giày và dây lưng. Những chiếc túi xách cũng là món đồ phụ kiện không kém phần quan trọng. Dành thời gian và tiền bạc...,120000,120000,dropship,OEM,0,0.0,0,True,TTTShop,1548,2,0,False,Thời Trang,5
781,170650380,Túi ipad Nam Da Cao Cấp,"       ✪.THÔNG TIN SẢN PHẨM Đặc điểm nổi bật   ♪ Kích thước :25x28x4 cm   ♪ Thiết kế hiện đại, trẻ trung,tiện dụng,vừa đơn giản, vừa sang trọng. Sản phẩm chắc chắn sẽ khiến bạn trở nên tươm tất,...",99000,99000,dropship,OEM,0,0.0,0,False,Haki boutique,542,8,0,False,Root,0
782,82008382,Túi đeo chéo nam Army chéo kiểu quân đội đi chơi và đi phượt,"       Túi đeo chéo nam Army chéo kiểu quân đội đi chơi và đi phượt cao cấp cho phái mạnh đẳng cấp và sang trọng, bền bỉ theo thời gian, nhiều ngăn rộng rãi khá tiện ích, có cả ngăn sau túi chống ...",130000,130000,dropship,OEM,0,0.0,0,True,TLG GOLD,912,1,3505,False,Root,1
783,149032492,Túi đeo chéo chống nước ,"Túi đeo chéo chống nước SPORT Thông tin sản phẩm Mã sản phẩm: TC24 Chất liệu: Vải dù chuyên dụng và vải lót: Polyester bền đẹp Phóng cách trẻ: Đeo vai, đeo chéo, đeo ngực Đường may tỉ mỉ ch...",95000,95000,dropship,OEM,0,0.0,0,False,ACC HD,637,10,0,True,Root,1
784,163874723,Túi chéo BOBO chống thấm nước màu xanh dạ quang,"       Đặc điểm nổi bật:   - Kích thước 38cmx10cmx17cm   Với kích thước không quá lớn nhưng kích thước đủ để bạn chứa tất cả những vật dụng cần thiết tiện lợi khi đi du lịch, chơi thể thao, đi h...",139000,139000,dropship,OEM,0,0.0,0,True,Shop Đồ Phượt Sài Gòn,566,4,0,False,Root,0
785,155011176,"TÚI NAM ĐEO CHÉO, ĐEO VAI HOẶC ĐEO TRƯỚC NGỰC, KIỂU DÁNG MỚI ĐỘC LẠ, CHỐNG NƯỚC TỐT VỚI NHIỀU NGĂN TIỆN DỤNG, SÀNH ĐIỆU TN0004 TẶNG CÁP NỐI SẠC",*** TÊN CỬA HÀNG VÀ THƯƠNG HIỆU - ( GoodShopGoodShop ) - MỌI HÌNH ẢNH LÀ THỰC TẾ SHOP CAM KẾT SẢN PHẨM GIỐNG HÌNH ẢNH 100%. SHOP LUÔN LUÔN MONG MUỐN PHỤC VỤ KHÁCH HÀNG THẬT TỐT ĐỂ KHÁCH HÀNG CÓ NHỮNG ...,180000,99000,dropship,OEM,0,0.0,0,False,GOODSHOPGOODSHOP,620,1,0,False,Túi đeo chéo nam,0
786,141473684,Túi đeo Tiện Ích  KDR-TDC227 Kodoros,THÔNG TIN SẢN PHẨMĐặc điểm nổi bật- Kích thước 29cm x 18cm x 10cm gọn gàngTúi Đeo Tiện Ích YeeZus KDR- TDC227 Kích thước không quá lớn nhưng kích thước đủ để bạn chứa tất cả những vật dụng cần thiế...,83000,83000,dropship,OEM,0,0.0,0,False,KODOROS BAG,662,9,0,False,Túi đeo chéo nam,0
787,176130369,"Túi đeo chéo nam vải canvas, thiết kế 3 ngăn để đồ, phong cách thời trang Hàn Quốc TC03","       Túi đeo chéo nam vải canvas, thiết kế 3 ngăn để đồ, phong cách thời trang Hàn Quốc TC03   THÔNG TIN SẢN PHẨM   - Tên sản phẩm: Túi đeo chéo nam   - Chất liệu: Vải canvas   - Kích thước:...",110000,110000,dropship,OEM,0,0.0,0,True,Onguct,510,9,0,False,Root,1
788,190514895,Túi đeo chéo nam nữ thể thao chạy bộ Haosua cao cấp Shalla,"+ Túi đeo chéo chống trộm+ Dây đai quai mang được may bằng loại dây có bản dày 4cm, chiều dài 1,4m có thể tăng đưa theo ý muốn.+ Mặt trước được may bằng loại vải dù Polyester có khã năng trượt nước ...",169000,143143,dropship,OEM,1,5.0,0,True,Shalla,426,9,0,True,Balo nam,2
789,113209129,Túi Đeo Chéo - Túi Bao Tử Nam Thời Trang Da Cao Cấp Tiện Dụng Nhiều Ngăn WEIER DC-TC02 + Tặng Bộ Nút Chơi Game ,"Đựng vừa Iphone Plus 6.7in (không vừa với ipad nha các bạn)chất liệu : Da cao cấpKích Thước : cao 20x ngang 13x đáy 4cmTúi có nhiều cách đeo : đeo ngang , đeo bụng , móc lưng quầnNgăn chứa tiện lợ...",138000,115000,dropship,OEM,0,0.0,0,True,DC MART,789,5,0,False,Túi đeo chéo nam,3
790,94682578,"Túi Đeo Chéo, Túi Đeo Ngực Da Cao Cấp Thời Trang Tiện Lợi DC-KN03 ",Mô tả sản phẩmChất liệu : da nhân tạo PU chống thấmMàu sắc : Đen - NâuĐặc điểm : Tích hợp cổng sạc điện thoại USBKích thước: 15x32x6(cm)...,153000,125000,dropship,OEM,0,0.0,0,True,DC MART,866,4,0,False,Túi đeo chéo nam,1
791,166324671,"Túi đeo chéo SAM CLO mini bag canvas thời trang Hàn Quốc ULZZANG kèm phụ kiện dễ thương, đi chơi, đi học XPS&BAG","       Túi tote bag vải bố trơn mềm đẹp cao cấp BAG phong cách hàng quốc KÈM PHỤ KIỆN đầy đủ như hình. Túi xách đeo chéo nữ với kiểu dáng mini bag nhỏ gọn thời trang dạng canvas, đeo được 2 kiểu, ...",150000,119000,dropship,SAM.CLO,0,0.0,0,True,Linh Sam Store,558,5,0,False,Túi đeo chéo nam,0
792,122344416,"Túi Đeo Chéo Nam Nữ OHAZO Hàng Đẹp Giá Rẻ, Sẵn Cáp Sạc Điện Thoại & Có Lỗ Tai Nghe Tiện Lợi - T020","       Túi Đeo Chéo Nam Nữ Hàng Đẹp Giá Rẻ, Sẵn Cáp Sạc Điện Thoại & Có Lỗ Tai Nghe Tiện Lợi   Túi Đeo Chéo Nam Nữ Hàng Đẹp Giá Rẻ, Sẵn Cáp Sạc Điện Thoại & Có Lỗ Tai Nghe Tiện Lợi   Túi...",145000,145000,dropship,Ohazo!,0,0.0,0,True,Ohazo,731,8,0,False,Root,0
793,80855497,Túi đeo chéo thời trang đi học viền phản quang unisex,...,133000,133000,dropship,OEM,0,0.0,0,True,Cherry Sweet,917,4,0,False,Túi đeo chéo nam,2
794,242746174,"Túi đeo chéo nam nữ chất liệu chống thấm nước đi chơi dạo phố, du lịch, đi học, đi làm","Túi đeo chéo nam nữ chất liệu chống thấm nước đi chơi dạo phố, du lịch, đi học, đi làm-----------------------------------------------1. Mô tả sản phẩm- Kích thước chuẩn : 23x17x8 cm- Chất liệu : C...",175000,175000,dropship,OEM,0,0.0,0,True,SWANBRAND,189,10,0,True,Túi đeo chéo nam,0
795,89786117,"Túi Đeo Chéo Nam Khóa Phản Quang Phong Cách Streetwear, Túi Bao Tử Nam Kháng Nước TC98 - Xanh","       Túi đeo chéo nam vải Canvas Hàn Quốc, túi chéo nam thiết kế nhỏ gọn thời trang năng động   THÔNG TIN SẢN PHẨM   - Tên sản phẩm: Túi đeo chéo nam   - Chất liệu: Vải Polyester   - Kích th...",97500,82500,dropship,OEM,0,0.0,0,False,Shalla,887,10,0,False,Root,0
796,116203551,Túi Đeo Chéo Nam Unisex Thời Trang Chống Nước - Túi Bao Tử Dệt Trơn Trượt Nước Đeo Hông Lưng Bụng - BOSSMAN,"       - Chất liệu: Vải bóng chống nước   - Kích thước: 28cm x 15cm x10cm (Ngang x Cao x Rộng đáy)   - Tính năng: Đi chơi, du lịch, dã ngoại, phượt, ….   HƯỚNG DẪN SỬ DỤNG   - Tránh tiếp xúc t...",118300,100100,dropship,OEM,0,0.0,0,True,Shalla,771,7,0,False,Root,7
797,200998418,"Túi Đeo Hông, Đeo Bụng, Đeo Chéo Nam Nữ Chống Nước Phong Cách Hàn Quốc Size 28cm","* Túi Bao Tử, Túi Đeo Hông Đeo Bụng Cao Cấp* Túi được làm từ chất liệu vải dù oxford chống thấm nước cao cấp Túi đeo bụng nam, nữ được thiết từ chất liệu vải cao cấp đảm bảo độ bền và đẹp, cùng với đ...",99000,99000,dropship,OEM,0,0.0,0,False,Shop Long Tuấn,333,9,0,False,Túi đeo chéo nam,0
798,202997315,"Túi đeo chéo nam, nữ chống nước, chống xước cao cấp size 29cm TUI-122","- Túi đeo chéo nam được thiết kế mang phong cách hiện đại, vừa đơn giản, vừa sang trọng. Sản phẩm chắc chắn sẽ khiến bạn trở nên tươm tất, phong cách và đẳng cấp khi đi du lịch, đi chơi thể thao hay đ...",99000,99000,dropship,OEM,0,0.0,0,False,Shop Long Tuấn,317,6,0,False,Túi đeo chéo nam,0
799,188566537,"Túi Đeo Chéo Nam Oxford Cao Cấp Nhiều Ngăn Chống Thấm Nước, Túi Đeo Vai Phong Cách Thời Trang Hàn Quốc Dành Cho Người Đi Làm, Học Sinh, Sinh Viên,Người Đi Chơi, Đi Du Lịch","***THÔNG TIN SẢN PHẨM :Túi Đeo Chéo Nam Thời Trang Cao Cấp,Túi Đeo Nhiều Lớp Có Dây Kéo.                                                                        - Kích Thước Túi : Cao 25 x ngang 2...",135000,135000,dropship,XUDI,2,4.5,0,True,XỐP DÁN TƯỜNG 3D BÌNH TÂN,440,14,0,True,Túi đeo chéo nam,5
800,2121675,Túi Đeo Chéo Hi Buddy BHB418 (27 x 5 x 40 cm) - Bạc,"Túi Đeo Chéo Hi Buddy BHB418 (27 x 5 x 40 cm) - Bạc được làm từ vải Polyester, có lót trong chống thấm nước.Thiết kế một quai đeo chéo một bên rất êm khi đeo, có thể đổi bên, có thể thay đổi kích th...",100000,100000,dropship,Hi Buddy,0,0.0,0,True,Công Ty TNHH HIBU,1951,4,0,False,Thời Trang,37
801,172851190,Túi Đeo Chéo Nam Chất Liệu Polyester Chống Nước ,"THÔNG TIN SẢN PHẨM:✦ Tên sản phẩm:Túi Đeo Chéo Nam Chất Liệu Polyester Chống Nước [HÀNG LOẠI 1]✦ Ngăn nhỏ có khóa✦ Dây đeo điều chỉnh thoải mái✦ Đựng sổ tay, pin dự phòng, điện thoạ✦ Kích thước :...",175000,148225,dropship,OEM,0,0.0,0,True,Shalla,532,9,0,False,Túi đeo chéo nam,0
802,173266171,Túi Nam Đeo Chéo + Tặng Kèm Móc Treo Chìa Khóa - Túi Nam Đeo Chéo - Túi Thể Thao 208211 - 208211-2,          Thiết kế thời trang   Chất liệu cao cấp   Kích thước 14x7.5x31 cm   Đường may khéo léo   Dễ dàng phối trang phục   ...,122300,109800,dropship,OEM,0,0.0,0,True,ĐỒ DA THÀNH LONG TLG,530,1,2960,False,Root,0
803,173266160,Bộ đôi túi + ví da đeo chéo thời trang cao cấp 8 TU264,"       • Chất liệu da cao cấp   • Đường may tỉ mỉ và tinh tế   • Mang tới nét đẹp sang trọng & hiện đại   • Thích hợp đi làm việc, xuống phố   ...",135900,119000,dropship,OEM,0,0.0,0,True,ĐỒ DA THÀNH LONG TLG,530,1,3208,False,Root,1
804,113208157,Túi IPAD da cao cấp Đồ Da Thành Long TLG 208075,       Xuất xứ:Việt Nam   Chất liệu da cao cấp   Thiết kế sang trọng và nam tính   Kích thước 24x6.5x27 cm   Thiết kế tiện dụng   Thích hợp trở thành những món quà   Gợi ý kết hợp trang phục...,135900,135900,dropship,OEM,0,0.0,0,True,TLG Đồ Da Thành Long,789,8,3664,False,Root,0
805,207755658,Túi đeo chéo nam nữ Messenger vải Oxford nhập khẩu thương hiệu AROTI TA601 ĐEN,"Túi đeo chéo nam nữ Messenger vải Oxford nhập khẩu thương hiệu AROTI TA601 ĐENChất liệu: Vải Oxford nhập khẩuKích thước: 28.5 x 20 cm2 ngăn lớn, 5 ngăn nhỏ3 màu :đen, xanh than, ghi❖ HƯỚNG DẪN BẢ...",99500,94525,dropship,AROTI,0,0.0,0,False,Atuni,285,9,0,False,Túi đeo chéo nam,0
806,54001669,Đeo chéo hông bụng nam nữTĐ 5528 dạng lớn hàn quốc HGF01,"⇒Đặc điểm nổi bật thời trang Túi đeo chéo đeo hong đeo bao tử, nịt bụng đa năng ngang kéo tian ⇒Túi đeo chéo vải bố chuyên dụng đa năng⇒Túi đeo chéo 1 quai thời trang này được gia công bằng chất li...",146677,131175,dropship,OEM,5,4.6,0,True,Shalla,1225,1,0,False,Thời Trang,22
807,191580514,Túi đeo chéo nam vải Oxford thời trang chống thấm nước size 26cm - TUI-98,"Túi đeo chéo nam vải Oxford thời trang chống thấm nước size 26cm - TUI-98Túi đeo chéo chống thấm nước 5 ngăn cao cấp - Cam kết chất lượng - Túi đeo chéo nam được thiết kế mang phong cách hiện đại, ...",109000,109000,dropship,OEM,0,0.0,0,True,binbongshop,420,7,0,False,Túi đeo chéo nam,0
808,41661208,Túi Đeo Chéo - Đeo Hông Da 2 Ngăn Thời Trang HN01,Mô tả sản phẩm Chất liệu : da nhân tạo PU chống thấmMàu sắc : Đen - NâuĐặc điểm : Tích hợp cổng sạc điện thoại USBKích thước: 15x32x6(cm)...,121000,105000,dropship,OEM,2,4.5,0,True,DC MART,1393,4,0,False,Thời Trang,4
809,31781113,Túi đeo chéo nam da 4 ngăn cao cấp,"Kích thước: 16 x 8 x 32 cm2 lớp siêu chống thấmThích hợp cho các bạn Nam thể hiện cá tính riêngDây đeo điều chỉnh độ dài từ 70cm đến 120cmTúi da đeo chéo thiết kế thời trang, sang trọng, đẳng cấp...",99000,99000,dropship,OEM,0,0.0,0,False,94K Store,1462,3,0,False,Thời Trang,0
810,106659595,TÚI ĐEO CHÉO NAM DA (ĐEN) NU3 KDR-TDC288,"       Kích thước (cm): 16,5(cao) x 24(ngang) x 9,5 (dày).   Da túi được làm từ da PU ghép từ nhiều lớp giúp bền chặt hơn, không dễ dàng bị trầy xước, không phai màu.   Đường chỉ chặt chẽ, thẳng...",153750,137500,dropship,OEM,2,4.5,0,True,Shalla,817,9,0,False,Root,4
811,24430317,Túi Đeo Chéo Nam Cao Cấp Kiểu Mới DXYZ03,"- Kích thước 29cm x 17cm x 8cm gọn gàngKích thước không quá lớn nhưng kích thước đủ để bạn chứa tất cả những vật dụng cần thiết tiện lợi khi đi du lịch, chơi thể thao, đi học, đi làm… Những ngăn nhỏ ...",121000,97000,dropship,OEM,24,4.7,0,False,DC MART,1506,8,0,False,Thời Trang,59
812,180398572,Túi đeo chéo nam nữ Unisex Túi chéo nhỏ gọn thời trang siêu nhẹ chống nước TX07,* THÔNG TIN SẢN PHẨM:- Tên sản phẩm: Túi đeo chéo nam nữ Unisex thời trang siêu nhẹ chống nước- Mã sản phẩm: TX07- Xuất xứ: Nhập khẩu- Kích thước: 27cm (D) x 6cm (C) x 12cm (R)- Chất liệu: Polye...,160000,160000,dropship,OEM,1,4.0,0,True,Tooxy,486,9,0,True,Túi đeo chéo nam,2
813,72908078,Túi đeo chéo học sinh da siêu dày chống nước phổ thông kiểu trơn 2 pát hít L42 tặng móc khóa cao cấp,"Được may từ chất liệu da Pu bền bỉ, chắc chắnChất da không phân hủy thân thiện môi trường, chống nhăn, chịu lực tốt, Dây đeo bản lớn chịu lực tốt, có thể điều chỉnh độ dài phù hợp.Túi được may chắc ch...",128700,108900,dropship,OEM,6,4.8,0,True,Shalla,1029,1,0,False,Túi đeo chéo nam,23
814,58202090,Balo Chéo Kích Cỡ Lớn Màu Nâu Lính TDNN,"THÔNG TIN SẢN PHẨMTên sản phẩmBalo chéo kích cỡ Lớn màu Đen LínhMã sản phẩmDC To Lính NâuKích thướcNgang 22 x Cao 38 x Dầy 18cmKích thước iPad 12"" - CóTrọng lượng 600gramMàu sắc NâuChất liệu Vả...",159000,115000,dropship,OEM,9,4.0,0,True,DC MART,1151,4,0,False,Thời Trang,20
815,41640542,Túi Đeo Chéo - Đeo Hông Da Ngăn Xéo Thời Trang,Mô tả sản phẩm Chất liệu : da nhân tạo PU chống thấmMàu sắc : Đen - NâuĐặc điểm : Tích hợp cổng sạc điện thoại USBKích thước: 15x32x6(cm)...,115000,109000,dropship,OEM,7,3.1,0,True,DC MART,1393,5,0,False,Thời Trang,18
816,95125535, Túi đeo chéo da ipad kiểu đứng caro xanh CR31 Tặng móc khóa hình khiên,"⇒⇒⇒ Với chức năng chống thấm nước tuyệt vời, dòng túi trống du lịch không thấm nước thích hợp cho những người yêu thích du lịch phượt và tham gia các hoạt động ngoài trời. Sản phẩm này ...",110810,110810,dropship,OEM,3,4.0,0,True,Shalla,853,10,0,True,Túi đeo chéo nam,4
817,208072742,"Túi đeo chéo, đeo hông họa tiết cực chất","- Công dụng và thiết kế:+ Túi đeo hông bao tử với thiết kế hiện đại trẻ trung, kiểu dáng thể thao đầy cá tính và mạnh mẽ+ Túi thiết kế trẻ trung năng động, chống thấm tốt, đựng được nhiều đồ tiện lợi+...",85000,85000,dropship,OEM,0,0.0,0,False,NKshop02,282,3,2291,False,Túi đeo chéo nam,0
818,123607043,túi đeo chéo tui deo cheo Nam Cổng USB Sặc Điện Thoại Da PU Cao Cấp ,       THÔNG TIN CHI TIẾT   - Loại sản phẩm: Túi Đeo Chéo Nam Cổng USB Sặc Điện Thoại Da PU Cao Cấp [ TẶNG KÈM Cáp Sặc Điện Thoại ]   - Kích thước: Ngang 16 cm - Cao 34 cm - Rộng Đáy 10 cm.   -...,97500,97500,dropship,OEM,0,0.0,0,False,AVmenshop,726,8,0,False,Root,0
819,34531125,Túi đeo chéo cao cấp _ Tặng móc đeo khóa,"Túi đeo chéo da nam, nữ Tặng móc đeo chìa khóa Túi đeo chéo da là phụ kiện không thể thiếu cho phái mạnh , tùy theo nhu cầu hay công việc của mỗi người mà anh em sẽ cần một chiếc túi với kiểu dáng...",109000,109000,dropship,OEM,0,0.0,0,True,Đại Phong 68,1446,4,0,False,Thời Trang,4
820,711402,Túi Đeo Chéo Nam HARAS HRTK127 (32 x 18 cm) - Đen," Túi Đeo Chéo Nam HARAS HRTK127 (32 x 18 cm) - Đen được gia công bằng chất liệu vải Oxford đảm bảo độ bền chắc theo thời gian. Loại chất liệu này góp phần hạn chế tối đa tình trạng sờn cũ, phai màu s...",150000,99000,dropship,HARAS,87,4.5,0,False,HARASMALL,2257,2,0,False,Thời Trang,1630
821,4902061,Túi Đeo Chéo Dạ Quang Phát Sáng + Ví - T017 ,"Túi Đeo Chéo Dạ Quang Phát Sáng + Ví Cùng Hình T017 được thiết kế độc đáo và đầy sáng tạo lầm nổi bật phong cách người sử dụng.Sản phẩm sang trọng, hợp thời trang.Đường vân tự nhiên, có độ lỳ, mềm ...",124000,124000,dropship,OEM,0,0.0,0,True,EMELY BOUTIQUE,1809,2,0,False,Thời Trang,0
